Extruder temperature zone 1,Extruder temperature zone 2,Extruder temperature zone 3,Extruder pressure,Chiller temperature,Streighthening temperature,Rolling velocity,Extruder signal zone 1,Extruder signal zone 2,Extruder signal zone 3,Extruder signal pressure,Chiller signal,Streighthening signal,Rolling signal,Defect
216.1,189.7,197.9,102.1,24.3,69.3,3.3,1,1,0,1,0,1,1,0
211.1,180.6,182.7,44.2,64.5,65.8,0.3,1,1,1,0,1,1,0,1
196.1,211.2,185.3,84.1,49.2,49.7,2.5,0,1,1,0,0,0,1,0
185.6,210.4,199.2,51.3,44.7,45.0,2.0,1,1,0,0,0,0,0,0
219.0,181.4,196.9,50.8,25.6,18.6,1.0,1,1,0,0,0,1,0,1
214.4,203.5,208.8,90.4,5.3,21.5,0.5,1,0,0,0,1,0,0,0
200.2,198.1,209.2,46.5,57.3,65.8,0.8,0,0,0,0,1,1,0,1
197.7,196.2,194.3,22.6,45.5,59.0,0.6,0,0,0,0,0,1,0,0
217.0,207.8,186.1,45.8,12.6,41.3,0.8,1,0,1,0,1,0,0,1
217.3,216.0,217.2,21.6,20.8,33.1,3.7,1,1,1,0,0,0,1,1
220.0,217.0,213.5,102.2,23.1,69.4,0.9,1,1,1,1,0,1,0,0
180.8,191.0,189.9,55.1,50.1,42.4,4.0,1,0,1,0,1,0,1,1
213.2,218.5,195.3,3.7,13.4,21.9,0.6,1,1,0,1,1,0,0,1
199.9,200.7,209.4,1.4,56.4,44.6,3.9,0,0,0,1,1,0,1,1
188.9,208.5,186.4,101.4,60.9,67.8,4.5,1,0,1,1,1,1,1,0
206.2,181.2,210.6,40.6,60.7,44.8,3.5,0,1,1,0,1,0,1,0
200.1,193.6,196.2,81.0,31.4,53.4,1.6,0,0,0,0,0,1,0,0
191.2,185.6,206.3,6.8,14.6,31.5,0.7,0,1,0,1,1,0,0,1
182.8,218.4,190.3,32.9,55.3,60.9,1.5,1,1,0,0,1,1,0,0
213.3,193.5,209.7,16.7,52.8,69.4,3.0,1,0,0,0,1,1,1,0
192.9,217.3,183.0,72.4,42.7,34.6,0.8,0,1,1,0,0,0,0,1
212.2,219.8,213.0,68.1,68.2,33.3,2.8,1,1,1,0,1,0,1,0
217.7,180.9,198.5,77.7,59.2,45.7,4.5,1,1,0,0,1,0,1,0
194.8,201.1,216.0,23.4,43.8,14.5,0.2,0,0,1,0,0,1,0,0
208.9,216.9,216.3,83.3,37.3,14.0,2.1,0,1,1,0,0,1,1,0
199.4,205.8,186.1,82.9,26.1,50.4,1.3,0,0,1,0,0,1,0,0
188.9,189.6,194.2,32.0,13.6,49.8,2.3,1,1,0,0,1,0,1,0
200.4,191.2,216.1,101.1,69.5,66.0,4.1,0,0,1,1,1,1,1,1
184.3,189.6,210.9,102.9,67.9,50.0,1.1,1,1,1,1,1,0,0,1
192.8,214.1,198.9,73.6,66.4,13.9,4.3,0,1,0,0,1,1,1,0
189.7,189.6,187.8,0.3,49.8,63.8,0.2,1,1,1,1,0,1,0,1
190.3,211.0,194.6,73.3,15.8,54.9,4.3,0,1,0,0,1,1,1,0
199.2,211.8,195.6,39.7,29.8,29.5,2.7,0,1,0,0,0,0,1,1
207.1,192.7,195.1,18.5,11.7,67.5,3.4,0,0,0,0,1,1,1,0
211.6,197.1,182.1,44.9,62.3,58.0,0.8,1,0,1,0,1,1,0,0
205.8,193.4,198.7,72.3,40.3,14.8,4.3,0,0,0,0,0,1,1,1
196.8,197.4,198.3,60.1,49.9,30.0,1.1,0,0,0,0,0,0,0,0
214.2,188.9,184.9,93.2,40.0,29.6,4.3,1,1,1,0,0,0,1,1
202.1,208.5,193.0,101.1,34.5,13.7,1.6,0,0,0,1,0,1,0,1
217.9,188.9,192.8,20.5,12.3,68.3,3.6,1,1,0,0,1,1,1,1
196.4,214.1,202.5,63.8,18.0,25.6,0.9,0,1,0,0,1,0,0,0
185.0,187.2,207.9,104.8,56.8,31.7,3.0,1,1,0,1,1,0,1,1
184.9,190.3,198.9,92.1,8.3,38.3,3.6,1,0,0,0,1,0,1,0
214.8,187.7,184.3,54.3,5.8,44.3,2.7,1,1,1,0,1,0,1,0
209.7,184.3,191.0,102.2,31.3,66.8,1.9,0,1,0,1,0,1,0,0
211.1,192.7,198.1,18.2,31.6,14.5,1.3,1,0,0,0,0,1,0,1
202.4,209.2,196.1,67.2,57.2,56.1,2.5,0,0,0,0,1,1,1,0
194.6,181.0,211.0,108.9,44.7,37.7,4.3,0,1,1,1,0,0,1,1
214.6,211.0,214.5,45.2,62.9,67.9,0.2,1,1,1,0,1,1,0,0
213.1,211.4,189.4,105.2,44.7,41.3,0.5,1,1,1,1,0,0,0,0
185.8,217.2,189.6,42.1,68.0,37.1,3.9,1,1,1,0,1,0,1,1
196.9,188.2,196.5,65.8,68.9,24.5,0.8,0,1,0,0,1,0,0,1
210.1,205.6,211.4,92.3,14.7,57.5,2.5,1,0,1,0,1,1,1,0
215.0,204.8,208.1,72.4,44.7,42.9,0.2,1,0,0,0,0,0,0,1
217.2,190.6,192.6,88.9,42.8,41.1,0.9,1,0,0,0,0,0,0,1
207.1,216.9,207.8,15.1,54.3,27.2,1.7,0,1,0,0,1,0,0,0
183.7,184.4,216.1,101.5,53.8,62.9,3.7,1,1,1,1,1,1,1,1
206.3,185.8,196.1,38.9,47.3,56.0,1.2,0,1,0,0,0,1,0,0
201.1,187.8,183.5,19.5,64.9,27.1,0.2,0,1,1,0,1,0,0,1
196.7,199.8,192.9,20.2,68.0,21.9,4.3,0,0,0,0,1,0,1,0
213.0,187.3,196.5,33.3,58.7,24.9,3.7,1,1,0,0,1,0,1,1
192.7,202.2,215.9,2.1,68.9,33.2,4.9,0,0,1,1,1,0,1,1
206.2,204.3,194.9,56.5,13.9,28.1,1.4,0,0,0,0,1,0,0,0
186.2,186.6,197.3,94.0,39.4,37.9,4.6,1,1,0,0,0,0,1,1
205.3,189.0,215.6,54.0,38.9,48.0,2.7,0,1,1,0,0,0,1,1
190.4,183.6,189.4,22.5,12.2,17.6,3.5,0,1,1,0,1,1,1,0
205.9,207.7,192.0,88.2,19.8,68.0,3.9,0,0,0,0,1,1,1,0
183.0,209.0,199.8,65.0,37.2,29.5,4.5,1,0,0,0,0,0,1,1
195.0,188.0,210.9,13.3,18.8,16.8,4.2,0,1,1,0,1,1,1,1
216.6,204.8,189.5,108.3,48.1,47.0,2.6,1,0,1,1,0,0,1,0
192.1,219.1,186.4,49.9,32.1,69.0,4.8,0,1,1,0,0,1,1,0
190.4,206.7,215.0,91.9,67.2,60.1,4.9,0,0,1,0,1,1,1,1
187.1,188.1,197.7,80.3,17.1,15.5,3.3,1,1,0,0,1,1,1,1
184.0,186.1,219.1,61.5,17.8,64.7,2.9,1,1,1,0,1,1,1,0
204.5,192.9,190.4,119.9,56.7,22.5,1.5,0,0,0,1,1,0,0,0
184.7,194.3,184.0,49.3,39.9,29.7,1.2,1,0,1,0,0,0,0,1
211.5,202.0,193.9,84.8,53.7,38.7,4.3,1,0,0,0,1,0,1,1
203.3,199.1,193.7,48.4,12.6,37.0,1.2,0,0,0,0,1,0,0,1
219.4,183.0,190.6,97.3,11.2,56.0,2.6,1,1,0,0,1,1,1,0
188.7,203.8,216.0,111.1,12.7,41.7,2.6,1,0,1,1,1,0,1,0
196.0,182.5,187.2,81.1,48.2,67.6,0.5,0,1,1,0,0,1,0,0
187.3,192.6,219.0,111.4,31.8,20.1,1.7,1,0,1,1,0,0,0,0
203.0,193.0,211.0,66.7,42.4,55.0,4.3,0,0,1,0,0,1,1,1
194.6,180.3,195.5,52.7,33.8,68.7,0.3,0,1,0,0,0,1,0,0
197.9,187.4,210.4,51.4,33.3,68.1,4.4,0,1,1,0,0,1,1,1
219.1,187.1,219.7,71.3,33.9,31.3,1.6,1,1,1,0,0,0,0,1
196.8,215.4,199.2,42.6,59.1,33.9,1.9,0,1,0,0,1,0,0,1
212.2,192.4,201.6,114.4,47.6,62.1,4.2,1,0,0,1,0,1,1,0
220.0,217.2,191.2,16.1,32.8,15.3,0.1,1,1,0,0,0,1,0,1
196.2,194.9,204.5,53.9,69.8,38.8,2.8,0,0,0,0,1,0,1,1
189.6,200.0,215.6,19.7,12.8,62.6,0.7,1,0,1,0,1,1,0,1
219.9,213.4,191.5,19.1,29.3,16.4,2.8,1,1,0,0,0,1,1,1
193.5,190.6,215.9,12.9,35.8,39.1,1.0,0,0,1,0,0,0,0,1
184.1,217.9,203.2,29.4,49.0,10.2,1.1,1,1,0,0,0,1,0,0
211.3,202.7,180.6,16.4,57.5,53.3,3.8,1,0,1,0,1,1,1,0
197.7,207.7,186.3,2.1,51.9,46.6,2.5,0,0,1,1,1,0,1,1
188.4,206.2,189.4,109.8,22.8,10.6,1.5,1,0,1,1,0,1,0,1
214.0,180.5,206.4,9.3,68.9,61.9,2.6,1,1,0,1,1,1,1,0
202.7,202.2,188.2,75.1,10.2,31.7,1.4,0,0,1,0,1,0,0,0
183.3,188.4,181.1,11.2,42.2,20.7,4.4,1,1,1,0,0,0,1,0
186.0,204.5,212.3,0.2,49.1,24.0,1.7,1,0,1,1,0,0,0,1
217.9,188.2,186.5,52.6,40.0,28.9,4.4,1,1,1,0,0,0,1,1
217.3,184.3,193.3,96.1,31.2,22.7,0.4,1,1,0,0,0,0,0,0
183.1,186.2,190.2,94.7,31.1,51.0,3.8,1,1,0,0,0,1,1,0
210.8,205.5,209.5,48.8,37.7,11.8,0.6,1,0,0,0,0,1,0,1
202.3,189.2,206.0,9.2,38.7,36.2,3.1,0,1,0,1,0,0,1,1
185.7,218.7,192.3,24.7,63.6,20.7,4.5,1,1,0,0,1,0,1,0
183.6,184.8,212.0,102.6,28.5,62.9,3.9,1,1,1,1,0,1,1,0
184.2,216.6,195.2,70.5,36.4,26.3,4.4,1,1,0,0,0,0,1,0
208.5,186.1,194.2,96.2,45.0,55.4,0.6,0,1,0,0,0,1,0,1
189.2,204.4,181.6,73.5,7.4,32.6,3.1,1,0,1,0,1,0,1,1
217.9,208.0,197.9,66.1,39.2,36.5,1.3,1,0,0,0,0,0,0,1
194.6,209.3,193.8,59.8,8.9,56.7,4.7,0,0,0,0,1,1,1,1
183.3,190.4,213.1,54.7,62.0,36.5,2.7,1,0,1,0,1,0,1,0
201.0,188.5,207.4,60.0,47.4,54.4,2.8,0,1,0,0,0,1,1,1
195.4,185.3,187.9,92.6,34.1,31.8,0.7,0,1,1,0,0,0,0,0
212.8,191.5,213.8,12.0,16.1,42.4,3.1,1,0,1,0,1,0,1,1
183.8,182.5,191.4,9.5,19.0,31.3,4.8,1,1,0,1,1,0,1,1
187.1,186.5,187.5,18.8,34.5,19.3,4.9,1,1,1,0,0,1,1,0
216.4,203.7,181.9,91.9,58.8,31.6,4.2,1,0,1,0,1,0,1,0
196.3,211.9,200.8,44.3,26.6,18.8,4.9,0,1,0,0,0,1,1,1
194.2,180.3,190.4,49.2,18.4,60.0,1.5,0,1,0,0,1,1,0,0
183.1,199.4,191.7,37.4,15.2,61.9,0.5,1,0,0,0,1,1,0,1
208.7,201.7,208.8,7.3,65.8,31.5,3.2,0,0,0,1,1,0,1,1
190.4,215.7,185.7,16.8,65.9,26.6,1.5,0,1,1,0,1,0,0,1
185.4,194.0,180.5,1.9,61.4,49.4,5.0,1,0,1,1,1,0,1,0
189.5,217.6,200.6,61.0,46.0,45.7,4.4,1,1,0,0,0,0,1,0
201.8,219.2,197.1,119.1,63.6,68.0,0.7,0,1,0,1,1,1,0,1
190.3,183.2,219.4,92.3,44.6,38.6,2.6,0,1,1,0,0,0,1,0
196.1,215.9,193.8,0.4,61.0,36.6,0.3,0,1,0,1,1,0,0,1
189.9,215.6,215.1,57.9,10.1,64.2,4.6,1,1,1,0,1,1,1,1
188.4,207.8,218.3,56.4,57.9,10.0,3.7,1,0,1,0,1,1,1,1
193.6,203.4,209.7,48.1,33.3,35.5,0.6,0,0,0,0,0,0,0,0
217.7,203.0,190.6,102.9,10.6,33.8,0.4,1,0,0,1,1,0,0,0
193.1,203.5,200.5,24.9,65.5,34.1,1.1,0,0,0,0,1,0,0,0
197.6,198.3,214.3,37.7,67.2,24.4,3.5,0,0,1,0,1,0,1,0
180.3,197.0,188.6,67.2,9.8,41.1,4.2,1,0,1,0,1,0,1,0
184.7,195.7,205.4,8.3,65.8,67.9,1.2,1,0,0,1,1,1,0,0
217.5,195.3,189.8,55.6,42.1,13.7,4.8,1,0,1,0,0,1,1,0
214.1,208.8,219.2,91.0,30.4,62.9,1.5,1,0,1,0,0,1,0,0
213.4,186.7,183.6,72.3,5.1,21.8,1.7,1,1,1,0,1,0,0,0
204.0,196.2,216.3,96.7,48.9,57.6,3.4,0,0,1,0,0,1,1,0
195.8,207.3,203.7,85.4,8.3,43.3,3.5,0,0,0,0,1,0,1,1
207.0,182.9,196.4,107.6,57.2,14.5,3.3,0,1,0,1,1,1,1,1
213.7,193.9,194.3,2.3,50.3,38.9,1.5,1,0,0,1,1,0,0,1
190.2,217.8,219.8,6.5,62.9,55.8,2.2,0,1,1,1,1,1,1,1
180.3,191.1,185.6,45.7,53.6,62.8,1.7,1,0,1,0,1,1,0,1
205.0,211.7,193.8,55.1,24.7,33.6,2.4,0,1,0,0,0,0,1,1
202.5,192.9,189.5,71.5,44.2,58.4,0.3,0,0,1,0,0,1,0,1
195.8,218.5,209.0,18.2,49.5,52.9,0.4,0,1,0,0,0,1,0,0
213.2,206.1,215.5,111.6,55.7,68.8,0.4,1,0,1,1,1,1,0,0
188.4,219.4,190.3,45.7,44.6,21.2,0.1,1,1,0,0,0,0,0,0
196.8,216.8,215.1,64.0,66.2,37.5,1.0,0,1,1,0,1,0,0,0
183.9,188.9,188.2,31.8,33.6,33.0,3.7,1,1,1,0,0,0,1,1
189.6,193.4,197.4,7.0,47.3,69.5,3.6,1,0,0,1,0,1,1,0
199.8,205.7,191.8,110.8,22.3,58.2,0.8,0,0,0,1,0,1,0,1
200.5,205.9,217.9,53.9,16.3,67.9,3.5,0,0,1,0,1,1,1,0
200.7,201.9,205.5,111.4,53.6,44.0,1.7,0,0,0,1,1,0,0,1
197.8,197.8,193.2,15.4,6.0,55.9,3.7,0,0,0,0,1,1,1,0
190.0,204.9,202.7,25.4,50.7,53.4,1.7,0,0,0,0,1,1,0,1
188.5,181.0,218.5,107.0,26.5,28.9,3.7,1,1,1,1,0,0,1,1
207.4,205.3,194.2,62.5,38.9,35.9,2.0,0,0,0,0,0,0,0,0
204.1,210.9,188.7,69.7,47.0,45.9,1.8,0,1,1,0,0,0,0,1
204.9,201.1,214.9,41.5,44.8,47.0,0.3,0,0,1,0,0,0,0,1
193.0,181.3,195.3,72.6,42.7,20.0,3.0,0,1,0,0,0,0,1,1
182.2,187.2,199.5,4.2,64.1,55.3,3.4,1,1,0,1,1,1,1,1
202.7,202.0,184.1,31.3,40.5,28.9,3.8,0,0,1,0,0,0,1,0
193.5,193.8,210.3,58.5,68.8,46.9,3.7,0,0,1,0,1,0,1,0
184.3,210.3,215.0,8.0,50.6,10.8,3.7,1,1,1,1,1,1,1,1
206.7,189.2,180.1,60.0,30.4,20.8,4.4,0,1,1,0,0,0,1,0
216.1,187.6,218.4,106.5,19.7,46.9,0.3,1,1,1,1,1,0,0,0
208.7,204.2,184.9,90.4,48.8,24.2,1.1,0,0,1,0,0,0,0,1
203.3,214.4,202.8,30.6,20.4,57.3,0.3,0,1,0,0,0,1,0,0
208.7,206.8,183.5,55.4,52.6,26.1,2.8,0,0,1,0,1,0,1,0
205.8,184.3,183.9,2.5,36.3,16.4,0.4,0,1,1,1,0,1,0,0
212.2,201.7,203.0,100.1,22.7,16.0,3.6,1,0,0,1,0,1,1,1
191.0,193.0,219.1,24.8,67.8,59.8,3.3,0,0,1,0,1,1,1,1
199.3,196.8,183.6,76.8,48.7,58.0,2.1,0,0,1,0,0,1,1,1
193.8,216.3,198.2,9.6,20.1,12.2,2.6,0,1,0,1,0,1,1,0
214.4,208.7,180.7,114.5,49.7,18.0,1.9,1,0,1,1,0,1,0,1
204.7,201.3,189.3,79.6,22.1,38.3,1.4,0,0,1,0,0,0,0,1
208.3,193.7,189.1,74.4,69.8,21.3,4.1,0,0,1,0,1,0,1,1
194.9,217.9,200.8,84.5,57.5,36.9,2.8,0,1,0,0,1,0,1,1
216.9,217.4,219.4,2.4,45.1,37.4,0.3,1,1,1,1,0,0,0,1
205.5,202.9,184.8,55.7,20.3,56.7,4.9,0,0,1,0,0,1,1,0
202.8,180.1,198.5,111.3,31.5,44.4,2.7,0,1,0,1,0,0,1,0
207.2,200.7,187.6,52.2,14.5,56.9,0.4,0,0,1,0,1,1,0,0
201.2,192.7,187.2,50.8,53.4,63.1,4.5,0,0,1,0,1,1,1,1
212.1,207.2,211.2,79.0,19.7,26.7,1.6,1,0,1,0,1,0,0,1
183.9,201.4,217.4,81.0,63.1,52.0,1.2,1,0,1,0,1,1,0,0
186.7,197.4,218.9,103.5,14.2,41.2,4.7,1,0,1,1,1,0,1,1
183.1,201.0,211.3,11.5,42.9,36.5,2.3,1,0,1,0,0,0,1,0
180.5,213.3,193.7,28.9,33.4,13.7,0.5,1,1,0,0,0,1,0,0
183.9,200.3,212.5,49.3,38.3,54.1,3.0,1,0,1,0,0,1,1,1
204.2,185.1,217.6,114.1,55.0,59.2,3.6,0,1,1,1,1,1,1,1
187.2,189.3,183.1,77.1,44.3,43.6,0.6,1,1,1,0,0,0,0,1
210.9,217.7,190.3,40.3,6.1,68.5,1.7,1,1,0,0,1,1,0,1
219.2,183.8,210.6,107.5,54.4,32.2,2.8,1,1,1,1,1,0,1,1
211.3,215.7,210.6,98.5,69.1,17.7,3.0,1,1,1,0,1,1,1,0
219.0,183.1,204.8,97.8,38.4,26.1,4.8,1,1,0,0,0,0,1,0
190.0,209.7,197.8,31.2,53.9,63.3,4.4,0,0,0,0,1,1,1,0
192.0,205.5,183.3,101.3,24.3,45.2,1.3,0,0,1,1,0,0,0,1
214.4,206.6,191.3,91.7,9.2,42.6,0.3,1,0,0,0,1,0,0,1
208.1,215.1,181.5,71.4,45.5,32.4,0.9,0,1,1,0,0,0,0,1
191.0,217.8,211.9,16.1,29.2,14.0,4.4,0,1,1,0,0,1,1,0
202.7,207.1,195.5,1.9,28.7,36.2,0.7,0,0,0,1,0,0,0,1
193.5,192.3,197.5,106.0,56.5,21.1,2.0,0,0,0,1,1,0,0,1
185.2,183.3,215.0,111.9,43.6,55.6,4.5,1,1,1,1,0,1,1,0
184.4,195.8,215.7,90.4,27.6,41.9,1.8,1,0,1,0,0,0,0,1
193.4,213.8,201.9,64.6,30.8,45.7,2.4,0,1,0,0,0,0,1,0
180.7,206.4,181.1,48.3,7.1,60.8,2.6,1,0,1,0,1,1,1,1
219.7,181.2,182.0,27.7,67.0,34.9,1.3,1,1,1,0,1,0,0,0
210.9,181.7,208.9,41.8,14.0,27.7,4.6,1,1,0,0,1,0,1,1
216.7,196.6,187.2,28.8,32.9,42.4,0.2,1,0,1,0,0,0,0,1
189.3,218.9,206.6,41.3,64.2,69.0,2.6,1,1,0,0,1,1,1,0
200.7,217.1,219.2,83.1,33.6,61.1,4.9,0,1,1,0,0,1,1,0
203.4,213.9,198.1,116.0,30.7,67.0,0.9,0,1,0,1,0,1,0,0
185.1,210.1,219.4,88.1,38.7,60.4,0.5,1,1,1,0,0,1,0,1
210.4,216.1,189.1,3.1,36.2,47.0,3.5,1,1,1,1,0,0,1,0
185.3,190.7,193.8,94.2,57.1,53.5,3.0,1,0,0,0,1,1,1,0
188.5,187.3,186.8,1.9,50.6,41.6,1.4,1,1,1,1,1,0,0,1
182.9,181.5,180.5,10.5,67.1,57.4,2.7,1,1,1,0,1,1,1,1
216.5,209.9,191.3,83.8,51.4,34.7,4.4,1,0,0,0,1,0,1,0
205.8,208.2,191.5,59.1,34.6,33.5,0.7,0,0,0,0,0,0,0,0
194.2,212.6,198.4,27.0,7.3,34.8,0.9,0,1,0,0,1,0,0,0
185.4,192.2,202.3,100.2,29.1,30.2,1.8,1,0,0,1,0,0,0,0
205.3,200.4,188.3,19.8,63.9,44.8,4.3,0,0,1,0,1,0,1,1
196.6,209.4,199.1,55.2,6.0,14.7,3.9,0,0,0,0,1,1,1,0
207.1,207.3,202.6,56.2,18.2,55.5,5.0,0,0,0,0,1,1,1,0
219.1,209.5,187.6,114.0,29.5,62.3,0.5,1,0,1,1,0,1,0,1
209.3,202.3,216.0,21.8,14.1,11.0,1.4,0,0,1,0,1,1,0,1
216.0,191.9,189.8,26.2,67.5,17.8,2.1,1,0,1,0,1,1,1,1
210.7,186.5,192.4,34.0,46.3,16.3,3.9,1,1,0,0,0,1,1,0
200.5,204.0,194.4,119.7,67.8,15.0,4.0,0,0,0,1,1,1,1,0
197.9,180.1,216.1,89.8,11.3,19.3,2.6,0,1,1,0,1,1,1,0
192.8,197.9,202.7,71.8,56.6,42.9,4.6,0,0,0,0,1,0,1,1
180.6,219.5,199.4,96.4,17.2,13.4,4.2,1,1,0,0,1,1,1,1
204.0,187.5,203.6,66.7,28.6,55.9,1.6,0,1,0,0,0,1,0,0
208.1,215.8,204.2,74.0,9.0,52.2,1.6,0,1,0,0,1,1,0,0
203.9,195.7,190.2,17.6,16.0,16.5,0.3,0,0,0,0,1,1,0,0
211.2,205.2,212.1,76.3,9.3,44.5,1.5,1,0,1,0,1,0,0,0
217.3,197.7,204.5,79.3,23.3,12.3,1.9,1,0,0,0,0,1,0,1
211.7,183.5,212.0,24.8,30.2,32.8,0.8,1,1,1,0,0,0,0,1
194.0,216.6,217.9,28.4,49.7,61.8,4.9,0,1,1,0,0,1,1,0
201.4,187.6,199.0,40.7,33.7,55.2,1.8,0,1,0,0,0,1,0,1
193.8,186.4,184.9,53.3,52.3,31.5,0.8,0,1,1,0,1,0,0,1
198.1,187.2,194.7,16.8,25.1,37.9,4.8,0,1,0,0,0,0,1,0
185.5,195.8,214.2,54.2,46.4,48.9,3.0,1,0,1,0,0,0,1,0
205.5,188.6,217.7,25.1,5.8,51.1,2.3,0,1,1,0,1,1,1,1
185.8,190.4,215.1,81.8,24.2,33.7,2.8,1,0,1,0,0,0,1,0
190.1,204.0,190.9,68.9,64.9,30.2,0.7,0,0,0,0,1,0,0,1
216.2,212.6,215.0,53.3,8.1,66.8,3.2,1,1,1,0,1,1,1,1
204.4,195.0,192.9,86.0,28.5,55.3,2.7,0,0,0,0,0,1,1,0
198.3,213.4,218.6,89.3,10.9,40.7,4.4,0,1,1,0,1,0,1,1
199.2,211.1,204.1,65.1,59.3,61.6,3.1,0,1,0,0,1,1,1,0
198.8,181.0,218.8,54.2,23.6,34.4,4.6,0,1,1,0,0,0,1,0
209.7,185.2,208.5,53.2,53.4,54.1,0.7,0,1,0,0,1,1,0,0
197.5,196.5,213.1,95.2,35.0,10.8,0.6,0,0,1,0,0,1,0,0
190.3,219.2,192.5,110.1,41.1,59.7,4.8,0,1,0,1,0,1,1,1
197.8,207.1,183.2,49.8,36.5,46.6,3.7,0,0,1,0,0,0,1,0
198.7,208.2,186.7,82.6,47.9,57.5,0.5,0,0,1,0,0,1,0,1
211.0,185.1,202.7,63.4,9.8,37.5,1.5,1,1,0,0,1,0,0,0
182.9,213.1,209.1,80.4,18.6,29.9,1.7,1,1,0,0,1,0,0,1
213.3,197.0,204.6,111.1,40.4,18.8,1.8,1,0,0,1,0,1,0,0
215.9,180.7,200.5,11.1,14.8,56.4,2.2,1,1,0,0,1,1,1,1
203.2,188.1,183.5,58.4,39.9,45.2,1.5,0,1,1,0,0,0,0,0
183.9,193.0,181.6,62.5,6.7,26.5,0.1,1,0,1,0,1,0,0,0
202.1,212.1,215.7,96.4,66.1,17.0,2.8,0,1,1,0,1,1,1,0
186.8,208.2,197.7,98.1,19.9,16.3,1.6,1,0,0,0,1,1,0,1
206.9,184.8,199.1,116.1,26.9,29.8,4.0,0,1,0,1,0,0,1,1
198.2,189.9,193.9,115.4,66.5,35.4,0.8,0,1,0,1,1,0,0,1
200.6,218.5,191.8,39.5,59.1,27.9,4.9,0,1,0,0,1,0,1,0
193.0,187.2,206.9,114.7,5.7,26.6,1.4,0,1,0,1,1,0,0,1
200.9,194.3,211.0,56.7,62.4,39.6,1.7,0,0,1,0,1,0,0,0
183.6,213.1,216.4,31.6,10.1,40.0,3.1,1,1,1,0,1,0,1,1
187.2,203.5,211.2,60.0,15.2,51.7,4.8,1,0,1,0,1,1,1,0
202.2,207.2,214.1,42.2,64.0,18.4,3.6,0,0,1,0,1,1,1,0
181.3,201.0,198.2,6.3,34.7,10.5,0.9,1,0,0,1,0,1,0,1
211.9,210.8,202.1,86.3,64.1,24.5,4.7,1,1,0,0,1,0,1,1
216.6,186.3,189.3,13.8,40.3,32.9,0.4,1,1,1,0,0,0,0,1
211.1,202.1,216.6,80.6,49.5,58.5,5.0,1,0,1,0,0,1,1,0
216.9,207.3,191.8,109.4,30.4,23.2,2.0,1,0,0,1,0,0,0,0
203.5,206.0,212.1,1.3,43.6,37.3,3.5,0,0,1,1,0,0,1,0
215.4,185.1,211.1,19.1,52.6,15.2,4.9,1,1,1,0,1,1,1,1
191.7,183.7,192.5,116.4,56.0,13.1,0.7,0,1,0,1,1,1,0,0
219.5,215.3,210.1,29.9,16.4,34.6,0.6,1,1,1,0,1,0,0,1
216.9,180.8,212.9,3.6,63.3,25.5,3.2,1,1,1,1,1,0,1,0
192.9,210.0,206.9,39.4,15.7,14.5,2.0,0,0,0,0,1,1,0,1
180.2,190.1,189.5,108.3,34.2,43.3,1.0,1,0,1,1,0,0,0,1
207.0,185.3,191.1,82.4,54.3,66.7,4.4,0,1,0,0,1,1,1,0
216.5,213.4,206.1,18.5,13.4,17.4,4.5,1,1,0,0,1,1,1,1
200.3,209.7,206.6,61.3,42.3,56.3,3.4,0,0,0,0,0,1,1,1
199.1,216.6,206.3,7.2,32.9,58.5,5.0,0,1,0,1,0,1,1,1
197.6,211.0,185.0,16.2,7.7,56.0,4.1,0,1,1,0,1,1,1,1
201.3,216.6,206.0,65.4,58.4,13.1,0.2,0,1,0,0,1,1,0,0
192.7,209.7,196.5,76.4,19.2,23.6,1.6,0,0,0,0,1,0,0,1
203.9,198.0,208.0,78.8,57.8,19.7,4.8,0,0,0,0,1,1,1,1
186.5,210.4,215.2,59.7,23.8,44.1,1.4,1,1,1,0,0,0,0,1
184.0,192.4,184.7,76.2,15.7,19.5,3.2,1,0,1,0,1,1,1,0
212.2,185.6,205.3,41.8,39.6,13.2,4.4,1,1,0,0,0,1,1,1
192.4,196.5,209.7,19.5,31.7,52.3,3.4,0,0,0,0,0,1,1,1
204.8,218.2,183.3,117.6,30.2,54.4,0.5,0,1,1,1,0,1,0,0
200.6,216.2,208.6,48.5,24.5,19.6,1.6,0,1,0,0,0,1,0,1
197.3,209.7,209.8,43.2,20.6,44.7,1.4,0,0,0,0,0,0,0,0
191.9,205.7,204.7,29.4,39.4,67.5,0.1,0,0,0,0,0,1,0,0
185.7,217.4,184.8,111.3,13.4,60.2,1.6,1,1,1,1,1,1,0,0
188.0,204.9,192.5,50.5,57.2,18.6,2.1,1,0,0,0,1,1,1,1
189.5,194.9,198.3,61.1,37.5,25.9,0.8,1,0,0,0,0,0,0,1
208.0,208.5,201.4,104.6,32.0,24.9,0.7,0,0,0,1,0,0,0,0
219.6,201.1,191.8,93.6,15.4,28.2,3.8,1,0,0,0,1,0,1,1
189.2,205.5,192.8,32.7,52.1,60.1,4.8,1,0,0,0,1,1,1,1
219.7,183.8,207.4,86.0,65.8,42.9,0.9,1,1,0,0,1,0,0,0
204.6,200.0,189.5,53.0,23.5,16.0,0.5,0,0,1,0,0,1,0,0
210.6,203.7,180.8,26.0,65.4,30.0,2.8,1,0,1,0,1,0,1,1
202.1,218.4,219.7,5.8,18.0,39.9,1.6,0,1,1,1,1,0,0,0
